Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
201501CW10276,1,1,3,2,58,9,3,1,1,0,0,2,0,1,6
201501CW10277,2,1,1,2,34,6,3,0,0,0,0,0,1,1,5
201501CW10278,1,1,1,1,25,5,3,0,0,0,0,0,1,1,3
201501CW10279,1,1,1,1,34,6,3,0,0,0,0,0,3,1,3
201501CW10281,1,1,1,2,34,6,3,0,0,0,0,0,1,1,6
201501CW10282,1,1,3,1,69,10,3,9,8,0,0,2,0,1,7
201501CW10283,2,1,1,1,32,6,3,0,0,0,0,0,1,1,6
201501CW10284,2,1,1,1,29,6,3,0,0,0,0,0,1,1,4
201501CW10285,1,1,3,2,66,10,2,1,1,0,0,2,0,3,6
201501CW10286,1,1,3,1,62,9,2,4,1,0,0,2,0,1,1
201501CW10287,1,1,1,1,29,6,3,0,0,0,0,0,5,1,10
201501CW10288,1,1,1,1,51,8,3,0,0,0,0,0,1,1,5
201501CW10289,2,1,1,1,36,7,3,0,0,0,0,0,3,1,5
201501CW10290,1,1,3,1,66,10,3,1,1,0,0,2,0,1,1
201501CW10291,2,1,2,2,25,5,3,0,0,2,0,0,8,-1,-1
201501CW10292,1,1,1,1,34,6,3,0,0,0,0,0,8,1,3
201501CW10293,1,1,1,1,28,6,3,0,0,0,0,0,8,1,2
201501CW10293,1,2,2,2,31,6,3,0,0,2,0,0,8,1,6
201501CW10294,1,1,3,2,26,6,3,5,1,0,0,2,0,1,6
201501CW10295,1,1,1,1,31,6,3,0,0,0,0,0,9,1,7
201501CW10296,2,1,1,1,18,4,3,0,0,0,0,0,3,1,1
201501CW10297,1,1,2,2,38,7,3,0,0,2,0,0,8,-1,-1
201501CW10299,1,1,2,2,73,10,3,0,0,0,3,0,11,1,1
201501CW10300,1,1,1,2,33,6,3,0,0,0,0,0,9,1,2
201501CW10303,1,1,1,1,37,7,2,0,0,0,0,0,5,1,2
201501CW10304,2,1,1,1,18,4,3,0,0,0,0,0,9,1,4
201501CW10305,1,1,3,1,85,11,3,1,1,0,0,2,0,1,5
201501CW10306,1,1,2,2,83,11,3,0,0,0,3,0,11,-1,-1
201501CW10307,1,1,3,2,64,9,3,5,3,0,0,2,0,-1,-1
201501CW10308,1,1,1,1,23,5,3,0,0,0,0,0,1,1,2
201501CW10309,2,1,1,1,32,6,3,0,0,0,0,0,1,1,3
201501CW10311,1,1,2,2,60,9,3,0,0,0,4,0,11,1,3
201501CW10312,2,1,1,2,25,5,3,0,0,0,0,0,3,1,6
201501CW10313,1,1,3,2,78,11,3,9,5,0,0,2,0,1,7
201501CW10314,1,1,1,1,26,6,3,0,0,0,0,0,5,1,4
201501CW10314,2,2,1,1,37,7,3,0,0,0,0,0,5,1,3
201501CW10315,1,1,3,1,60,9,3,9,8,0,0,2,0,1,3
201501CW10316,2,1,1,2,46,8,3,0,0,0,0,0,9,1,3
201501CW10317,1,1,2,2,44,7,3,0,0,0,4,0,11,1,2
201501CW10318,2,1,1,2,49,8,3,0,0,0,0,0,1,1,3
201501CW10319,1,1,3,2,56,9,3,9,6,0,0,2,0,1,1
201501CW10320,1,1,3,1,51,8,3,6,9,0,0,2,0,1,1
201501CW10321,1,1,3,2,41,7,3,1,3,0,0,2,0,1,9
201501CW10322,2,1,1,1,45,7,3,0,0,0,0,0,5,1,5
201501CW10323,2,1,1,1,55,8,3,0,0,0,0,0,1,-1,-1
201501CW10324,2,1,1,1,29,6,3,0,0,0,0,0,3,1,3
201501CW10325,2,1,2,1,19,4,3,0,0,2,0,0,9,1,3
201501CW10326,2,1,1,1,28,6,3,0,0,0,0,0,1,1,6
201501CW10327,1,1,1,1,72,10,3,0,0,0,0,0,8,1,9
201501CW10327,2,2,1,1,-1,-1,3,0,0,0,0,0,9,1,6
201501CW10328,1,1,3,2,43,7,3,4,3,0,0,2,0,1,2
201501CW10329,2,1,1,1,27,6,3,0,0,0,0,0,9,1,6
201501CW10331,1,1,3,2,47,8,3,10,3,0,0,2,0,-1,-1
201501CW10332,1,1,2,1,31,6,3,0,0,2,0,0,8,1,2
201501CW10333,1,1,1,1,25,5,3,0,0,0,0,0,1,1,4
201501CW10335,1,1,2,2,89,11,3,0,0,0,3,0,11,2,8
201501CW10336,1,1,3,1,51,8,3,7,9,0,0,2,0,-1,-1
201501CW10336,1,2,3,2,36,7,3,7,9,0,0,2,0,-1,-1
201501CW10337,1,1,1,1,36,7,3,0,0,0,0,0,1,1,4
201501CW10339,1,1,1,2,41,7,3,0,0,0,0,0,1,1,8
201501CW10340,1,1,3,1,27,6,3,1,3,0,0,2,0,1,2
201501CW10342,1,1,1,1,31,6,3,0,0,0,0,0,2,1,2
201501CW10344,1,1,3,1,25,5,3,9,5,0,0,2,0,1,6
201501CW10346,1,1,3,2,69,10,3,5,1,0,0,2,0,1,7
201501CW10348,2,1,1,1,38,7,3,0,0,0,0,0,1,1,5
201501CW10349,1,1,1,1,65,9,3,0,0,0,0,0,8,1,7
201501CW10350,1,1,3,1,25,5,3,5,1,0,0,2,0,-1,-1
201501CW10351,1,1,3,2,28,6,3,5,1,0,0,2,0,1,7
201501CW10353,1,1,2,2,55,8,3,0,0,0,3,0,11,-1,-1
201501CW10354,2,1,1,1,48,8,3,0,0,0,0,0,1,1,3
201501CW10355,1,1,2,1,82,11,3,0,0,0,4,0,11,1,1
201501CW10356,2,1,1,1,71,10,3,0,0,0,0,0,8,1,6
201501CW10356,4,2,1,1,51,8,3,0,0,0,0,0,8,1,2
201501CW10357,1,1,1,2,33,6,3,0,0,0,0,0,9,1,7
201501CW10357,2,2,1,1,59,9,3,0,0,0,0,0,3,1,5
201501CW10358,1,1,1,1,34,6,3,0,0,0,0,0,5,1,3
201501CW10359,1,1,1,1,29,6,3,0,0,0,0,0,3,1,5
201501CW10360,1,1,1,2,29,6,3,0,0,0,0,0,1,1,4
201501CW10362,1,1,3,2,23,5,3,5,3,0,0,2,0,1,5
201501CW10363,1,1,3,2,30,6,3,5,2,0,0,2,0,1,1
201501CW10364,1,1,3,1,48,8,3,6,9,0,0,2,0,1,9
201501CW10365,1,1,3,2,27,6,3,1,1,0,0,2,0,1,3
201501CW10366,1,1,3,1,-1,-1,3,5,1,0,0,2,0,-1,-1
201501CW10367,1,1,1,1,44,7,2,0,0,0,0,0,1,1,7
201501CW10368,1,1,3,1,53,8,3,5,1,0,0,2,0,-1,-1
201501CW10369,1,1,1,1,39,7,3,0,0,0,0,0,11,1,5
201501CW10372,1,1,3,1,61,9,3,1,1,0,0,2,0,1,2
201501CW10373,1,1,1,1,52,8,3,0,0,0,0,0,8,-1,-1
201501CW10373,1,2,2,2,60,9,3,0,0,2,0,0,8,-1,-1
201501CW10374,1,1,3,1,43,7,2,1,1,0,0,2,0,-1,-1
201501CW10375,1,1,3,1,27,6,3,10,9,0,0,2,0,1,3
201501CW10376,1,1,3,1,32,6,3,5,9,0,0,2,0,1,2
201501CW10377,1,1,1,1,51,8,3,0,0,0,0,0,8,1,3
201501CW10378,1,1,2,2,55,8,3,0,0,0,3,0,11,1,7
201501CW10379,2,1,1,1,63,9,3,0,0,0,0,0,5,1,9
201501CW10381,2,1,1,1,33,6,3,0,0,0,0,0,9,1,6
201501CW10382,1,1,3,1,22,5,3,4,1,0,0,2,0,1,4
201501CW10383,1,1,1,1,69,10,3,0,0,0,0,0,19,1,3
201501CW10384,1,1,2,2,78,11,3,0,0,0,1,0,11,1,5
201501CW10385,1,1,2,1,5,1,3,0,0,0,3,0,11,1,4
201501CW10386,1,1,1,2,41,7,3,0,0,0,0,0,9,1,7
201501CW10387,1,1,1,1,39,7,3,0,0,0,0,0,3,1,2
201501CW10388,2,1,1,1,10,2,3,0,0,0,0,0,1,1,2
201501CW10389,1,1,1,1,38,7,3,0,0,0,0,0,9,1,2
201501CW10390,1,1,2,2,75,10,3,0,0,0,3,0,11,-1,-1
201501CW10391,2,1,1,1,29,6,3,0,0,0,0,0,1,1,3
201501CW10394,1,1,3,2,28,6,3,9,9,0,0,2,0,-1,-1
201501CW10395,1,1,3,2,22,5,3,4,3,0,0,2,0,1,8
201501CW10396,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
201501CW10397,1,1,1,1,30,6,3,0,0,0,0,0,3,1,8
201501CW10398,1,1,3,2,43,7,3,1,1,0,0,2,0,-1,-1
201501CW10400,2,1,1,1,30,6,2,0,0,0,0,0,1,-1,-1
201501CW10401,2,1,1,2,26,6,3,0,0,0,0,0,1,-1,-1
201501CW10402,1,1,2,2,19,4,3,0,0,2,0,0,9,1,2
201501CW10403,2,1,1,1,42,7,3,0,0,0,0,0,1,1,1
201501CW10404,2,1,1,2,38,7,3,0,0,0,0,0,9,1,5
201501CW10405,1,1,1,1,32,6,3,0,0,0,0,0,1,1,4
201501CW10406,1,1,1,1,40,7,3,0,0,0,0,0,8,1,5
201501CW10406,1,2,2,2,20,4,3,0,0,2,0,0,8,1,1
201501CW10408,1,1,1,1,47,8,3,0,0,0,0,0,9,1,9
201501CW10408,2,2,1,1,44,7,3,0,0,0,0,0,9,1,1
201501CW10410,1,1,1,1,31,6,3,0,0,0,0,0,1,1,2
201501CW10411,1,1,1,2,26,6,3,0,0,0,0,0,1,1,1
201501CW10412,1,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501CW10414,1,1,3,2,15,3,3,4,1,0,0,2,0,1,2
201501CW10415,1,1,1,1,-1,-1,3,0,0,0,0,0,5,-1,-1
201501CW10417,1,1,1,1,79,11,3,0,0,0,0,0,9,1,9
201501CW10418,1,1,3,2,50,8,3,4,1,0,0,2,0,-1,-1
201501CW10419,2,1,2,2,32,6,3,0,0,2,0,0,8,1,5
201501CW10420,1,1,3,2,37,7,2,5,1,0,0,2,0,1,4
201501CW10421,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
201501CW10422,1,1,3,1,35,6,3,5,1,0,0,2,0,1,3
201501CW10423,1,1,2,2,63,9,3,0,0,0,4,0,11,1,6
201501CW10424,1,1,2,2,60,9,3,0,0,0,4,0,11,-1,-1
201501CW10426,2,1,1,2,36,7,3,0,0,0,0,0,1,1,3
201501CW10427,1,1,3,1,34,6,3,6,9,0,0,2,0,1,7
201501CW10428,1,1,3,2,34,6,2,1,1,0,0,2,0,-1,-1
201501CW10432,1,1,2,2,71,10,3,0,0,0,3,0,11,1,4
201501CW10434,1,1,1,1,39,7,3,0,0,0,0,0,1,-1,-1
201501CW10434,1,2,3,1,56,9,2,1,1,0,0,2,0,-1,-1
201501CW10435,1,1,1,1,22,5,3,0,0,0,0,0,9,1,3
201501CW10435,2,2,1,2,21,5,3,0,0,0,0,0,9,1,1
201501CW10436,1,1,1,1,38,7,3,0,0,0,0,0,5,1,2
201501CW10437,1,1,2,2,18,4,3,0,0,1,0,0,9,1,1
201501CW10437,1,2,2,1,5,1,3,0,0,2,0,0,9,1,1
201501CW10440,1,1,3,2,64,9,3,1,9,0,0,2,0,1,5
201501CW10441,1,1,1,1,41,7,3,0,0,0,0,0,9,1,1
201501CW10441,2,2,1,1,52,8,3,0,0,0,0,0,19,1,9
201501CW10443,1,1,3,2,53,8,3,6,9,0,0,2,0,-1,-1
201501CW10445,1,1,3,2,7,2,3,5,1,0,0,2,0,-1,-1
201501CW10446,1,1,2,2,82,11,3,0,0,0,3,0,11,1,5
201501CW10447,1,1,3,1,59,9,3,4,1,0,0,2,0,1,4
201501CW10448,1,1,1,1,63,9,3,0,0,0,0,0,5,1,4
201501CW10449,1,1,1,1,23,5,3,0,0,0,0,0,19,1,3
201501CW10450,1,1,1,1,45,7,3,0,0,0,0,0,1,1,9
201501CW10451,1,1,3,1,33,6,2,5,9,0,0,2,0,-1,-1
201501CW10452,2,1,1,2,49,8,3,0,0,0,0,0,9,1,2
201501CW10452,2,2,2,2,18,4,3,0,0,1,0,0,9,1,2
201501CW10453,2,1,1,2,25,5,3,0,0,0,0,0,9,1,4
201501CW10454,1,1,1,1,71,10,3,0,0,0,0,0,9,1,6
201501CW10455,1,1,1,1,49,8,3,0,0,0,0,0,8,1,5
201501CW10456,1,1,3,2,46,8,3,1,1,0,0,2,0,1,3
201501CW10457,2,1,1,1,30,6,3,0,0,0,0,0,3,1,3
201501CW10458,1,1,1,1,32,6,3,0,0,0,0,0,5,1,1
201501CW10459,2,1,1,1,51,8,3,0,0,0,0,0,8,1,2
201501CW10459,2,2,2,2,-1,-1,3,0,0,2,0,0,8,1,5
201501CW10459,2,3,2,2,-1,-1,3,0,0,2,0,0,8,1,9
201501CW10461,1,1,1,1,41,7,3,0,0,0,0,0,1,1,4
201501CW10461,1,2,3,1,23,5,3,1,9,0,0,2,0,1,3
201501CW10462,1,1,3,2,44,7,3,4,1,0,0,2,0,-1,-1
201501CW10464,1,1,1,1,24,5,3,0,0,0,0,0,3,1,4
201501CW10465,2,1,1,1,62,9,3,0,0,0,0,0,1,-1,-1
201501CW10466,1,1,3,2,65,9,3,4,1,0,0,2,0,-1,-1
201501CW10468,1,1,3,2,29,6,3,1,1,0,0,2,0,1,3
201501CW10469,1,1,3,2,-1,-1,3,1,1,0,0,2,0,1,4
201501CW10470,1,1,3,1,29,6,3,4,3,0,0,2,0,-1,-1
201501CW10471,1,1,1,1,43,7,2,0,0,0,0,0,5,1,9
201501CW10472,1,1,1,2,31,6,3,0,0,0,0,0,1,1,4
201501CW10473,1,1,1,1,33,6,3,0,0,0,0,0,1,1,6
201501CW10474,1,1,1,1,29,6,3,0,0,0,0,0,9,1,2
201501CW10474,1,2,2,1,27,6,3,0,0,1,0,0,9,1,1
201501CW10475,1,1,1,1,18,4,3,0,0,0,0,0,3,1,1
201501CW10476,2,1,1,1,22,5,3,0,0,0,0,0,1,1,7
201501CW10477,1,1,1,1,35,6,3,0,0,0,0,0,9,1,10
201501CW10478,1,1,3,1,59,9,3,1,3,0,0,2,0,1,1
201501CW10479,2,1,1,2,38,7,3,0,0,0,0,0,3,1,3
201501CW10480,1,1,2,1,30,6,3,0,0,1,0,0,9,1,1
201501CW10481,1,1,3,2,29,6,3,10,9,0,0,2,0,1,4
201501CW10482,2,1,1,2,35,6,3,0,0,0,0,0,1,1,3
201501CW10483,2,1,1,1,32,6,3,0,0,0,0,0,1,1,7
201501CW10484,1,1,3,1,24,5,3,1,1,0,0,2,0,1,8
201501CW10485,1,1,1,2,56,9,3,0,0,0,0,0,9,1,1
201501CW10485,2,2,1,2,30,6,3,0,0,0,0,0,9,1,1
201501CW10486,2,1,1,1,26,6,2,0,0,0,0,0,3,1,3
201501CW10487,1,1,1,2,30,6,3,0,0,0,0,0,9,1,1
201501CW10488,1,1,3,1,71,10,3,10,9,0,0,2,0,1,7
201501CW10489,1,1,1,2,30,6,3,0,0,0,0,0,9,1,3
201501CW10490,1,1,1,1,20,4,3,0,0,0,0,0,3,1,3
201501CW10491,1,1,1,2,35,6,3,0,0,0,0,0,1,1,4
201501CW10492,1,1,1,2,27,6,3,0,0,0,0,0,1,1,1
201501CW10493,2,1,3,1,30,6,3,9,9,0,0,2,0,1,3
201501CW10494,1,1,1,1,30,6,3,0,0,0,0,0,1,1,6
201501CW10495,1,1,1,1,26,6,3,0,0,0,0,0,9,1,7
201501CW10496,1,1,1,1,28,6,3,0,0,0,0,0,5,1,4
201501CW10497,2,1,1,1,27,6,3,0,0,0,0,0,1,1,3
201501CW10498,1,1,3,1,35,6,3,1,1,0,0,2,0,1,3
201501CW10500,1,1,1,1,26,6,3,0,0,0,0,0,9,1,4
201501CW10500,1,2,2,2,23,5,3,0,0,1,0,0,9,1,4
201501CW10502,1,1,1,1,32,6,2,0,0,0,0,0,1,1,10
201501CW10504,2,1,1,1,36,7,3,0,0,0,0,0,1,1,4
201501CW10505,1,1,1,2,49,8,3,0,0,0,0,0,9,1,5
201501CW10506,2,1,1,1,21,5,3,0,0,0,0,0,1,1,3
201501CW10507,1,1,2,2,75,10,3,0,0,0,3,0,11,1,7
201501CW10508,1,1,3,1,20,4,3,5,1,0,0,2,0,1,6
201501CW10509,2,1,1,1,27,6,3,0,0,0,0,0,1,1,7
201501CW10510,1,1,2,1,48,8,3,0,0,0,3,0,11,1,6
201501CW10511,1,1,3,2,14,3,3,1,1,0,0,2,0,1,1
201501CW10512,1,1,1,2,38,7,2,0,0,0,0,0,1,1,7
201501CW10513,1,1,2,2,52,8,3,0,0,2,0,0,8,1,5
201501CW10514,2,1,1,1,31,6,3,0,0,0,0,0,1,1,6
201501CW10515,1,1,3,2,40,7,3,5,1,0,0,2,0,1,4
201501CW10516,2,1,2,2,52,8,2,0,0,2,0,0,9,1,3
201501CW10517,1,1,1,2,50,8,3,0,0,0,0,0,1,-1,-1
201501CW10518,1,1,1,1,31,6,3,0,0,0,0,0,4,1,2
201501CW10519,1,1,1,2,28,6,3,0,0,0,0,0,1,1,7
201501CW10520,1,1,1,1,52,8,3,0,0,0,0,0,11,1,3
201501CW10522,2,1,1,1,18,4,3,0,0,0,0,0,1,1,1
201501CW10524,1,1,2,1,42,7,3,0,0,1,0,0,9,1,8
201501CW10525,2,1,1,2,42,7,3,0,0,0,0,0,1,1,6
201501CW10527,1,1,3,2,-1,-1,3,4,1,0,0,2,0,-1,-1
201501CW10528,1,1,3,1,52,8,3,1,3,0,0,2,0,-1,-1
201501CW10529,1,1,3,1,-1,-1,3,4,1,0,0,2,0,-1,-1
201501CW10530,2,1,1,1,19,4,3,0,0,0,0,0,3,1,10
201501CW10531,2,1,1,2,36,7,3,0,0,0,0,0,1,1,8
201501CW10532,1,1,3,1,32,6,3,9,9,0,0,2,0,1,3
201501CW10533,1,1,3,2,38,7,3,1,1,0,0,2,0,1,4
201501CW10534,1,1,3,1,56,9,3,1,1,0,0,2,0,1,1
201501CW10535,1,1,1,1,31,6,3,0,0,0,0,0,1,1,5
201501CW10536,1,1,1,1,28,6,3,0,0,0,0,0,3,1,3
201501CW10537,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1,6
201501CW10537,1,2,3,2,28,6,3,4,1,0,0,2,0,-1,-1
201501CW10538,1,1,3,2,39,7,3,1,1,0,0,2,0,1,4
201501CW10539,1,1,1,1,45,7,3,0,0,0,0,0,4,1,6
201501CW10540,1,1,1,1,20,4,3,0,0,0,0,0,3,1,5
201501CW10541,1,1,1,1,43,7,3,0,0,0,0,0,1,1,6
201501CW10542,1,1,3,1,62,9,3,1,3,0,0,2,0,1,4
201501CW10543,1,1,3,1,49,8,3,4,1,0,0,2,0,-1,-1
201501CW10544,1,1,3,1,74,10,3,1,1,0,0,2,0,1,1
201501CW10545,1,1,3,2,59,9,3,1,1,0,0,2,0,-1,-1
201501CW10546,2,1,2,2,23,5,3,0,0,2,0,0,8,1,7
201501CW10546,2,2,2,1,25,5,3,0,0,2,0,0,8,1,7
201501CW10547,1,1,1,1,18,4,3,0,0,0,0,0,9,1,1
201501CW10550,2,1,2,2,36,7,3,0,0,2,0,0,8,1,7
201501CW10553,2,1,1,1,41,7,3,0,0,0,0,0,8,1,9
201501CW10554,1,1,3,2,42,7,3,5,1,0,0,2,0,1,6
201501CW10555,1,1,2,1,2,1,3,0,0,0,4,0,11,1,5
201501CW10556,1,1,3,1,37,7,3,1,1,0,0,2,0,-1,-1
201501CW10556,1,2,3,2,33,6,3,1,1,0,0,2,0,-1,-1
201501CW10557,2,1,1,1,32,6,3,0,0,0,0,0,9,1,8
201501CW10558,1,1,1,2,41,7,3,0,0,0,0,0,9,1,2
201501CW10559,2,1,1,2,28,6,3,0,0,0,0,0,1,1,3
201501CW10560,2,1,1,1,35,6,3,0,0,0,0,0,3,1,2
201501CW10561,1,1,2,1,35,6,3,0,0,0,3,0,11,1,5
201501CW10562,2,1,1,1,35,6,3,0,0,0,0,0,5,1,5
201501CW10565,1,1,1,1,65,9,3,0,0,0,0,0,9,1,7
201501CW10565,1,2,2,2,60,9,3,0,0,1,0,0,9,1,7
201501CW10566,2,1,1,1,22,5,3,0,0,0,0,0,3,1,5
201501CW10567,2,1,1,1,56,9,2,0,0,0,0,0,3,1,6
201501CW10568,2,1,2,2,5,1,3,0,0,1,0,0,9,1,8
201501CW10569,1,1,3,1,58,9,3,5,1,0,0,2,0,-1,-1
201501CW10571,2,1,1,1,37,7,3,0,0,0,0,0,3,1,3
201501CW10572,1,1,1,1,24,5,3,0,0,0,0,0,1,1,4
201501CW10573,1,1,1,1,26,6,3,0,0,0,0,0,3,1,2
201501CW10574,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
201501CW10574,2,2,1,1,68,10,3,0,0,0,0,0,8,2,9
201501CW10574,2,3,2,1,51,8,3,0,0,2,0,0,8,1,10
201501CW10574,2,4,2,2,34,6,3,0,0,2,0,0,8,1,6
201501CW10576,1,1,1,1,35,6,3,0,0,0,0,0,9,1,2
201501CW10578,1,1,1,1,45,7,3,0,0,0,0,0,3,1,5
201501CW10579,1,2,2,1,46,8,3,0,0,0,4,0,11,-1,-1
201501CW10579,1,3,2,2,31,6,3,0,0,0,4,0,11,-1,-1
201501CW10579,1,4,2,2,22,5,3,0,0,0,4,0,11,1,8
201501CW10579,1,5,2,1,27,6,3,0,0,0,4,0,11,1,1
201501CW10579,2,1,1,1,31,6,3,0,0,0,0,0,8,1,4
201501CW10580,2,1,1,1,33,6,3,0,0,0,0,0,3,1,4
201501CW10581,1,1,2,2,68,10,3,0,0,0,3,0,11,1,4
201501CW10582,1,1,1,1,28,6,3,0,0,0,0,0,3,1,2
201501CW10583,2,1,1,1,41,7,3,0,0,0,0,0,3,1,2
201501CW10584,1,1,1,1,38,7,2,0,0,0,0,0,3,1,7
201501CW10585,1,1,3,1,11,3,3,5,1,0,0,2,0,1,1
201501CW10588,1,1,3,1,66,10,3,5,3,0,0,2,0,-1,-1
201501CW10589,1,1,1,1,31,6,3,0,0,0,0,0,3,-1,-1
201501CW10590,1,1,3,2,32,6,3,5,1,0,0,2,0,1,4
201501CW10591,2,1,1,1,28,6,3,0,0,0,0,0,3,1,2
201501CW10592,1,1,1,1,38,7,3,0,0,0,0,0,5,1,9
201501CW10593,1,1,2,2,6,2,3,0,0,0,3,0,11,1,3
201501CW10595,1,1,3,1,51,8,3,5,1,0,0,2,0,1,4
201501CW10596,2,1,1,2,28,6,3,0,0,0,0,0,3,1,3
201501CW10597,2,1,1,1,53,8,3,0,0,0,0,0,5,1,9
201501CW10599,1,1,2,2,27,6,3,0,0,0,4,0,11,1,5
201501CW10600,1,1,3,2,37,7,3,1,1,0,0,2,0,-1,-1
201501CW10601,1,1,1,1,29,6,3,0,0,0,0,0,9,1,1
201501CW10602,1,1,1,1,20,4,3,0,0,0,0,0,3,1,3
201501CW10603,1,1,3,2,77,11,3,4,1,0,0,2,0,1,6
201501CW10604,1,1,2,2,35,6,3,0,0,0,4,0,11,1,1
201501CW10605,1,1,3,1,63,9,3,4,1,0,0,2,0,1,1
201501CW10607,1,1,3,1,16,4,3,5,1,0,0,2,0,1,4
201501CW10608,1,1,3,1,32,6,3,1,3,0,0,2,0,-1,-1
201501CW10609,2,1,1,1,30,6,3,0,0,0,0,0,3,1,6
201501CW10610,1,1,1,1,30,6,3,0,0,0,0,0,90,1,3
201501CW10611,1,1,3,1,48,8,3,9,9,0,0,2,0,1,2
201501CW10612,1,1,1,1,33,6,3,0,0,0,0,0,1,1,3
201501CW10613,1,1,3,2,30,6,3,1,3,0,0,2,0,1,5
201501CW10614,1,1,3,1,12,3,3,5,1,0,0,2,0,1,3
201501CW10615,1,1,3,2,61,9,3,1,1,0,0,2,0,2,10
201501CW10616,1,1,1,1,43,7,3,0,0,0,0,0,4,1,2
201501CW10617,1,1,3,1,22,5,3,5,1,0,0,2,0,1,2
201501CW10618,1,1,1,1,30,6,3,0,0,0,0,0,8,1,2
201501CW10619,1,1,1,1,31,6,3,0,0,0,0,0,3,1,2
201501CW10620,1,1,3,1,26,6,2,5,1,0,0,2,0,1,3
201501CW10621,1,1,3,1,75,10,3,5,1,0,0,2,0,1,6
201501CW10622,1,1,1,2,49,8,3,0,0,0,0,0,9,-1,-1
201501CW10623,1,1,3,1,83,11,3,1,3,0,0,2,0,-1,-1
201501CW10624,1,1,1,2,39,7,3,0,0,0,0,0,3,1,5
201501CW10625,2,1,1,1,47,8,3,0,0,0,0,0,1,1,10
201501CW10628,1,1,3,1,28,6,3,4,2,0,0,2,0,-1,-1
201501CW10629,1,1,1,1,39,7,3,0,0,0,0,0,4,-1,-1
201501CW10630,1,1,3,1,31,6,3,6,9,0,0,2,0,1,5
201501CW10631,1,1,1,1,52,8,3,0,0,0,0,0,19,1,9
201501CW10632,1,1,1,1,28,6,3,0,0,0,0,0,1,1,5
201501CW10633,2,1,1,2,41,7,3,0,0,0,0,0,3,1,2
201501CW10634,1,1,1,1,69,10,3,0,0,0,0,0,8,1,7
201501CW10636,2,1,1,1,66,10,3,0,0,0,0,0,8,3,3
201501CW10638,1,1,3,2,52,8,2,4,1,0,0,2,0,-1,-1
201501CW10640,1,1,1,1,25,5,3,0,0,0,0,0,8,1,9
201501CW10641,1,1,3,1,35,6,3,1,3,0,0,2,0,1,5
201501CW10642,1,1,3,2,30,6,3,1,1,0,0,2,0,1,2
201501CW10643,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1,7
201501CW10644,2,1,1,1,35,6,3,0,0,0,0,0,1,1,4
201501CW10645,1,1,3,2,17,4,3,1,1,0,0,2,0,1,3
201501CW10647,1,1,1,1,40,7,3,0,0,0,0,0,19,-1,-1
201501CW10648,1,1,2,1,54,8,3,0,0,0,3,0,11,-1,-1
201501CW10649,1,1,1,1,19,4,3,0,0,0,0,0,3,1,6
201501CW10650,2,1,1,2,50,8,3,0,0,0,0,0,1,1,3
201501CW10651,2,1,1,1,30,6,3,0,0,0,0,0,1,1,3
201501CW10652,2,1,1,1,35,6,3,0,0,0,0,0,1,1,3
201501CW10653,1,1,3,2,38,7,3,5,1,0,0,2,0,1,1
201501CW10655,1,1,3,2,50,8,3,5,1,0,0,2,0,-1,-1
201501CW10656,1,1,3,2,49,8,3,5,1,0,0,2,0,-1,-1
201501CW10657,2,1,1,1,30,6,3,0,0,0,0,0,3,1,3
201501CW10658,2,1,1,1,31,6,2,0,0,0,0,0,1,-1,-1
201501CW10660,2,1,1,1,34,6,3,0,0,0,0,0,1,1,2
201501CW10662,1,1,1,2,28,6,3,0,0,0,0,0,1,1,5
201501CW10664,1,1,1,1,61,9,3,0,0,0,0,0,8,1,8
201501CW10665,2,1,1,2,16,4,3,0,0,0,0,0,1,1,1
201501CW10667,1,1,3,1,73,10,3,5,2,0,0,2,0,-1,-1
201501CW10668,1,1,1,2,35,6,2,0,0,0,0,0,4,1,3
201501CW10668,1,2,3,2,69,10,3,5,2,0,0,2,0,1,5
201501CW10669,1,2,1,1,34,6,3,0,0,0,0,0,5,1,7
201501CW10669,2,1,1,1,49,8,3,0,0,0,0,0,1,1,9
201501CW10670,1,1,3,2,16,4,3,1,3,0,0,2,0,1,3
201501CW10671,1,1,1,1,45,7,3,0,0,0,0,0,3,1,4
201501CW10672,1,1,1,1,26,6,3,0,0,0,0,0,1,1,6
201501CW10673,2,1,1,1,49,8,3,0,0,0,0,0,5,1,2
201501CW10675,1,1,2,2,-1,-1,3,0,0,0,3,0,11,-1,-1
201501CW10676,1,1,1,1,20,4,3,0,0,0,0,0,9,1,5
201501CW10676,2,2,1,1,20,4,3,0,0,0,0,0,9,1,8
201501CW10676,2,3,2,1,53,8,3,0,0,1,0,0,9,1,3
201501CW10677,2,1,2,2,56,9,3,0,0,0,2,0,11,1,5
